# x, y, theta, v_l, v_r
8.10, 951.99, 2.057, 19.55, 18.08
8.02, 952.16, 2.042, 19.55, 18.08
7.93, 952.33, 2.027, 19.55, 18.08
7.85, 952.50, 2.013, 19.55, 18.08
7.77, 952.67, 1.998, 19.55, 18.08
7.69, 952.85, 1.983, 19.55, 18.08
7.62, 953.02, 1.969, 19.55, 18.08
7.55, 953.20, 1.954, 19.55, 18.08
7.48, 953.37, 1.939, 19.55, 18.08
7.41, 953.55, 1.925, 19.55, 18.08
7.35, 953.73, 1.910, 19.55, 18.08
7.29, 953.91, 1.895, 19.55, 18.08
7.23, 954.08, 1.881, 19.55, 18.08
7.17, 954.27, 1.866, 19.55, 18.08
7.12, 954.45, 1.851, 19.55, 18.08
7.07, 954.63, 1.837, 19.55, 18.08
7.02, 954.81, 1.822, 19.55, 18.08
6.98, 954.99, 1.807, 19.55, 18.08
6.93, 955.18, 1.793, 19.55, 18.08
6.89, 955.36, 1.778, 19.55, 18.08
6.86, 955.55, 1.763, 19.55, 18.08
6.82, 955.73, 1.749, 19.55, 18.08
6.79, 955.92, 1.734, 19.55, 18.08
6.76, 956.11, 1.719, 19.55, 18.08
6.73, 956.29, 1.705, 19.55, 18.08
6.71, 956.48, 1.690, 19.55, 18.08
6.69, 956.67, 1.675, 19.55, 18.08
6.67, 956.85, 1.661, 19.55, 18.08
6.65, 957.04, 1.646, 19.55, 18.08
6.64, 957.23, 1.631, 19.55, 18.08
6.63, 957.42, 1.617, 19.55, 18.08
6.62, 957.61, 1.602, 19.55, 18.08
6.62, 957.79, 1.587, 19.55, 18.08
6.62, 957.98, 1.573, 19.55, 18.08
6.62, 958.17, 1.558, 19.55, 18.08
6.62, 958.36, 1.543, 19.55, 18.08
6.63, 958.55, 1.529, 19.55, 18.08
6.64, 958.73, 1.514, 19.55, 18.08
6.65, 958.92, 1.499, 19.55, 18.08
6.67, 959.11, 1.485, 19.55, 18.08
6.68, 959.30, 1.470, 19.55, 18.08
6.70, 959.48, 1.455, 19.55, 18.08
6.73, 959.67, 1.441, 19.55, 18.08
6.75, 959.86, 1.426, 19.55, 18.08
6.78, 960.04, 1.411, 19.55, 18.08
6.81, 960.23, 1.397, 19.55, 18.08
6.85, 960.41, 1.382, 19.55, 18.08
6.88, 960.59, 1.367, 19.55, 18.08
6.92, 960.78, 1.353, 19.55, 18.08
6.96, 960.96, 1.338, 19.55, 18.08
7.01, 961.14, 1.323, 19.55, 18.08
7.06, 961.32, 1.309, 19.55, 18.08
7.11, 961.51, 1.294, 19.55, 18.08
7.16, 961.68, 1.279, 19.55, 18.08
7.21, 961.86, 1.265, 19.55, 18.08
7.27, 962.04, 1.250, 19.55, 18.08
7.33, 962.22, 1.235, 19.55, 18.08
7.40, 962.40, 1.221, 19.55, 18.08
7.46, 962.57, 1.206, 19.55, 18.08
7.53, 962.75, 1.192, 19.55, 18.08
7.60, 962.92, 1.177, 19.55, 18.08
7.67, 963.09, 1.162, 19.55, 18.08
7.75, 963.26, 1.148, 19.55, 18.08
7.83, 963.43, 1.133, 19.55, 18.08
7.91, 963.60, 1.118, 19.55, 18.08
7.99, 963.77, 1.104, 19.55, 18.08
8.08, 963.93, 1.089, 19.55, 18.08
8.17, 964.10, 1.074, 19.55, 18.08
8.26, 964.26, 1.060, 19.55, 18.08
8.35, 964.42, 1.045, 19.55, 18.08
8.45, 964.58, 1.030, 19.55, 18.08
8.55, 964.74, 1.016, 19.55, 18.08
8.65, 964.90, 1.001, 19.55, 18.08
8.75, 965.06, 0.986, 19.55, 18.08
8.85, 965.21, 0.972, 19.55, 18.08
8.96, 965.37, 0.957, 19.55, 18.08
9.07, 965.52, 0.942, 19.55, 18.08
9.18, 965.67, 0.928, 19.55, 18.08
9.30, 965.81, 0.913, 19.55, 18.08
9.41, 965.96, 0.898, 19.55, 18.08
9.53, 966.11, 0.884, 19.55, 18.08
9.65, 966.25, 0.869, 19.55, 18.08
9.78, 966.40, 0.873, 19.55, 19.94
9.91, 966.55, 0.877, 19.55, 19.94
10.03, 966.70, 0.881, 19.55, 19.94
10.16, 966.86, 0.885, 19.55, 19.94
10.28, 967.01, 0.888, 19.55, 19.94
10.41, 967.16, 0.892, 19.55, 19.94
10.53, 967.32, 0.896, 19.55, 19.94
10.65, 967.47, 0.900, 19.55, 19.94
10.77, 967.63, 0.904, 19.55, 19.94
10.90, 967.79, 0.908, 19.55, 19.94
11.02, 967.94, 0.912, 19.55, 19.94
11.14, 968.10, 0.916, 19.55, 19.94
11.26, 968.26, 0.920, 19.55, 19.94
11.38, 968.41, 0.924, 19.55, 19.94
11.50, 968.57, 0.928, 19.55, 19.94
11.61, 968.73, 0.931, 19.55, 19.94
11.73, 968.89, 0.935, 19.55, 19.94
11.85, 969.05, 0.939, 19.55, 19.94
11.96, 969.21, 0.943, 19.55, 19.94
12.08, 969.37, 0.947, 19.55, 19.94
12.20, 969.53, 0.951, 19.55, 19.94
12.31, 969.69, 0.955, 19.55, 19.94
12.42, 969.85, 0.959, 19.55, 19.94
12.54, 970.02, 0.963, 19.55, 19.94
12.65, 970.18, 0.967, 19.55, 19.94
12.76, 970.34, 0.971, 19.55, 19.94
12.87, 970.51, 0.975, 19.55, 19.94
12.98, 970.67, 0.978, 19.55, 19.94
13.09, 970.83, 0.982, 19.55, 19.94
13.20, 971.00, 0.986, 19.55, 19.94
13.31, 971.16, 0.990, 19.55, 19.94
13.42, 971.33, 0.994, 19.55, 19.94
13.53, 971.50, 0.998, 19.55, 19.94
13.63, 971.66, 1.002, 19.55, 19.94
13.74, 971.83, 1.006, 19.55, 19.94
13.84, 972.00, 1.010, 19.55, 19.94
13.95, 972.17, 1.014, 19.55, 19.94
14.05, 972.33, 1.018, 19.55, 19.94
14.16, 972.50, 1.021, 19.55, 19.94
14.26, 972.67, 1.025, 19.55, 19.94
14.36, 972.84, 1.029, 19.55, 19.94
14.46, 973.01, 1.033, 19.55, 19.94
14.56, 973.18, 1.037, 19.55, 19.94
14.66, 973.35, 1.041, 19.55, 19.94
14.76, 973.52, 1.045, 19.55, 19.94
14.86, 973.69, 1.049, 19.55, 19.94
14.96, 973.87, 1.053, 19.55, 19.94
15.06, 974.04, 1.057, 19.55, 19.94
15.15, 974.21, 1.061, 19.55, 19.94
15.25, 974.38, 1.064, 19.55, 19.94
15.35, 974.56, 1.068, 19.55, 19.94
15.44, 974.73, 1.072, 19.55, 19.94
15.53, 974.90, 1.076, 19.55, 19.94
15.63, 975.08, 1.080, 19.55, 19.94
15.72, 975.25, 1.084, 19.55, 19.94
15.81, 975.43, 1.088, 19.55, 19.94
15.90, 975.60, 1.092, 19.55, 19.94
15.99, 975.78, 1.096, 19.55, 19.94
16.08, 975.95, 1.100, 19.55, 19.94
16.17, 976.13, 1.104, 19.55, 19.94
16.26, 976.31, 1.107, 19.55, 19.94
16.35, 976.49, 1.111, 19.55, 19.94
16.44, 976.66, 1.115, 19.55, 19.94
16.52, 976.84, 1.119, 19.55, 19.94
16.61, 977.02, 1.123, 19.55, 19.94
16.70, 977.20, 1.127, 19.55, 19.94
16.78, 977.38, 1.131, 19.55, 19.94
16.86, 977.56, 1.135, 19.55, 19.94
16.95, 977.73, 1.139, 19.55, 19.94
17.03, 977.91, 1.143, 19.55, 19.94
17.11, 978.09, 1.147, 19.55, 19.94
17.19, 978.28, 1.150, 19.55, 19.94
17.27, 978.46, 1.154, 19.55, 19.94
17.35, 978.64, 1.158, 19.55, 19.94
17.43, 978.82, 1.162, 19.55, 19.94
17.51, 979.00, 1.166, 19.55, 19.94
17.59, 979.18, 1.170, 19.55, 19.94
17.66, 979.36, 1.174, 19.55, 19.94
17.74, 979.55, 1.178, 19.55, 19.94
17.81, 979.73, 1.182, 19.55, 19.94
17.89, 979.91, 1.186, 19.55, 19.94
17.96, 980.10, 1.190, 19.55, 19.94
18.03, 980.28, 1.193, 19.55, 19.94
18.11, 980.46, 1.197, 19.55, 19.94
18.18, 980.65, 1.201, 19.55, 19.94
18.25, 980.83, 1.205, 19.55, 19.94
18.32, 981.02, 1.209, 19.55, 19.94
18.39, 981.20, 1.213, 19.55, 19.94
18.46, 981.38, 1.198, 19.55, 18.08
18.53, 981.55, 1.184, 19.55, 18.08
18.60, 981.72, 1.169, 19.55, 18.08
18.67, 981.90, 1.154, 19.55, 18.08
18.75, 982.07, 1.140, 19.55, 18.08
18.83, 982.23, 1.125, 19.55, 18.08
18.91, 982.40, 1.110, 19.55, 18.08
19.00, 982.57, 1.096, 19.55, 18.08
19.09, 982.74, 1.081, 19.55, 18.08
19.18, 982.90, 1.066, 19.55, 18.08
19.27, 983.06, 1.052, 19.55, 18.08
19.36, 983.22, 1.037, 19.55, 18.08
19.46, 983.38, 1.022, 19.55, 18.08
19.56, 983.54, 1.008, 19.55, 18.08
19.66, 983.70, 0.993, 19.55, 18.08
19.76, 983.85, 0.978, 19.55, 18.08
19.87, 984.01, 0.964, 19.55, 18.08
19.98, 984.16, 0.949, 19.55, 18.08
20.09, 984.31, 0.934, 19.55, 18.08
20.20, 984.46, 0.920, 19.55, 18.08
20.32, 984.61, 0.905, 19.55, 18.08
20.43, 984.75, 0.890, 19.55, 18.08
20.55, 984.90, 0.876, 19.55, 18.08
20.68, 985.04, 0.861, 19.55, 18.08
20.80, 985.18, 0.846, 19.55, 18.08
20.92, 985.32, 0.832, 19.55, 18.08
21.05, 985.45, 0.817, 19.55, 18.08
21.18, 985.59, 0.802, 19.55, 18.08
21.31, 985.72, 0.788, 19.55, 18.08
21.45, 985.85, 0.773, 19.55, 18.08
21.58, 985.98, 0.758, 19.55, 18.08
21.72, 986.10, 0.744, 19.55, 18.08
21.86, 986.23, 0.729, 19.55, 18.08
22.00, 986.35, 0.714, 19.55, 18.08
22.14, 986.47, 0.700, 19.55, 18.08
22.29, 986.59, 0.685, 19.55, 18.08
22.44, 986.70, 0.670, 19.55, 18.08
22.58, 986.82, 0.656, 19.55, 18.08
22.73, 986.93, 0.641, 19.55, 18.08
22.89, 987.04, 0.627, 19.55, 18.08
23.04, 987.15, 0.612, 19.55, 18.08
23.19, 987.25, 0.597, 19.55, 18.08
23.35, 987.35, 0.583, 19.55, 18.08
23.51, 987.45, 0.568, 19.55, 18.08
23.67, 987.55, 0.553, 19.55, 18.08
23.83, 987.65, 0.539, 19.55, 18.08
23.99, 987.74, 0.524, 19.55, 18.08
24.15, 987.83, 0.509, 19.55, 18.08
24.32, 987.92, 0.495, 19.55, 18.08
24.49, 988.00, 0.480, 19.55, 18.08
24.65, 988.09, 0.465, 19.55, 18.08
24.82, 988.17, 0.451, 19.55, 18.08
24.99, 988.24, 0.436, 19.55, 18.08
25.16, 988.32, 0.421, 19.55, 18.08
25.34, 988.39, 0.407, 19.55, 18.08
25.51, 988.46, 0.392, 19.55, 18.08
25.68, 988.53, 0.377, 19.55, 18.08
25.86, 988.60, 0.363, 19.55, 18.08
26.03, 988.66, 0.348, 19.55, 18.08
26.21, 988.72, 0.333, 19.55, 18.08
26.39, 988.78, 0.319, 19.55, 18.08
26.57, 988.83, 0.304, 19.55, 18.08
26.75, 988.89, 0.289, 19.55, 18.08
26.93, 988.94, 0.275, 19.55, 18.08
27.11, 988.98, 0.260, 19.55, 18.08
27.29, 989.03, 0.245, 19.55, 18.08
27.48, 989.07, 0.231, 19.55, 18.08
27.66, 989.11, 0.216, 19.55, 18.08
27.84, 989.14, 0.201, 19.55, 18.08
28.03, 989.18, 0.187, 19.55, 18.08
28.21, 989.21, 0.172, 19.55, 18.08
28.40, 989.24, 0.157, 19.55, 18.08
28.59, 989.26, 0.143, 19.55, 18.08
28.77, 989.28, 0.128, 19.55, 18.08
28.96, 989.30, 0.113, 19.55, 18.08
29.15, 989.32, 0.099, 19.55, 18.08
29.33, 989.34, 0.084, 19.55, 18.08
29.52, 989.35, 0.069, 19.55, 18.08
29.71, 989.36, 0.055, 19.55, 18.08
29.90, 989.36, 0.040, 19.55, 18.08
30.09, 989.37, 0.025, 19.55, 18.08
30.27, 989.37, 0.011, 19.55, 18.08
30.46, 989.36, -0.004, 19.55, 18.08
30.65, 989.36, -0.019, 19.55, 18.08
30.84, 989.35, -0.033, 19.55, 18.08
31.03, 989.34, -0.048, 19.55, 18.08
31.21, 989.33, -0.063, 19.55, 18.08
31.40, 989.31, -0.077, 19.55, 18.08
31.60, 989.30, -0.073, 19.55, 19.94
31.80, 989.29, -0.069, 19.55, 19.94
31.99, 989.27, -0.066, 19.55, 19.94
32.19, 989.26, -0.062, 19.55, 19.94
32.39, 989.25, -0.058, 19.55, 19.94
32.58, 989.24, -0.054, 19.55, 19.94
32.78, 989.23, -0.050, 19.55, 19.94
32.98, 989.22, -0.046, 19.55, 19.94
33.18, 989.21, -0.042, 19.55, 19.94
33.37, 989.21, -0.038, 19.55, 19.94
33.57, 989.20, -0.034, 19.55, 19.94
33.77, 989.19, -0.030, 19.55, 19.94
33.96, 989.19, -0.026, 19.55, 19.94
34.16, 989.19, -0.023, 19.55, 19.94
34.36, 989.18, -0.019, 19.55, 19.94
34.56, 989.18, -0.015, 19.55, 19.94
34.75, 989.18, -0.011, 19.55, 19.94
34.95, 989.18, -0.007, 19.55, 19.94
35.15, 989.18, -0.003, 19.55, 19.94
35.35, 989.18, 0.001, 19.55, 19.94
35.54, 989.18, 0.005, 19.55, 19.94
35.74, 989.18, 0.009, 19.55, 19.94
35.94, 989.18, 0.013, 19.55, 19.94
36.14, 989.19, 0.017, 19.55, 19.94
36.33, 989.19, 0.020, 19.55, 19.94
36.53, 989.20, 0.024, 19.55, 19.94
36.73, 989.20, 0.028, 19.55, 19.94
36.93, 989.21, 0.032, 19.55, 19.94
37.12, 989.22, 0.036, 19.55, 19.94
37.32, 989.23, 0.040, 19.55, 19.94
37.52, 989.23, 0.044, 19.55, 19.94
37.72, 989.24, 0.048, 19.55, 19.94
37.91, 989.25, 0.052, 19.55, 19.94
38.11, 989.27, 0.056, 19.55, 19.94
38.31, 989.28, 0.060, 19.55, 19.94
38.50, 989.29, 0.063, 19.55, 19.94
38.70, 989.30, 0.067, 19.55, 19.94
38.90, 989.32, 0.071, 19.55, 19.94
39.09, 989.33, 0.075, 19.55, 19.94
39.29, 989.35, 0.079, 19.55, 19.94
39.49, 989.37, 0.083, 19.55, 19.94
39.69, 989.38, 0.087, 19.55, 19.94
39.88, 989.40, 0.091, 19.55, 19.94
40.08, 989.42, 0.095, 19.55, 19.94
40.28, 989.44, 0.099, 19.55, 19.94
40.47, 989.46, 0.103, 19.55, 19.94
40.67, 989.48, 0.106, 19.55, 19.94
40.86, 989.51, 0.110, 19.55, 19.94
41.06, 989.53, 0.114, 19.55, 19.94
41.26, 989.55, 0.118, 19.55, 19.94
41.45, 989.58, 0.122, 19.55, 19.94
41.65, 989.60, 0.126, 19.55, 19.94
41.84, 989.63, 0.130, 19.55, 19.94
42.04, 989.65, 0.134, 19.55, 19.94
42.24, 989.68, 0.138, 19.55, 19.94
42.43, 989.71, 0.142, 19.55, 19.94
42.63, 989.74, 0.146, 19.55, 19.94
42.82, 989.77, 0.149, 19.55, 19.94
43.02, 989.80, 0.153, 19.55, 19.94
43.21, 989.83, 0.157, 19.55, 19.94
43.41, 989.86, 0.161, 19.55, 19.94
43.60, 989.90, 0.165, 19.55, 19.94
43.80, 989.93, 0.169, 19.55, 19.94
43.99, 989.96, 0.173, 19.55, 19.94
44.19, 990.00, 0.177, 19.55, 19.94
44.38, 990.04, 0.181, 19.55, 19.94
44.57, 990.07, 0.185, 19.55, 19.94
44.77, 990.11, 0.189, 19.55, 19.94
44.96, 990.15, 0.192, 19.55, 19.94
45.16, 990.19, 0.196, 19.55, 19.94
45.35, 990.23, 0.200, 19.55, 19.94
45.54, 990.27, 0.204, 19.55, 19.94
45.74, 990.31, 0.208, 19.55, 19.94
45.93, 990.35, 0.212, 19.55, 19.94
46.12, 990.39, 0.216, 19.55, 19.94
46.32, 990.44, 0.220, 19.55, 19.94
46.51, 990.48, 0.224, 19.55, 19.94
46.70, 990.52, 0.228, 19.55, 19.94
46.89, 990.57, 0.232, 19.55, 19.94
47.08, 990.62, 0.235, 19.55, 19.94
47.28, 990.66, 0.239, 19.55, 19.94
47.47, 990.71, 0.243, 19.55, 19.94
47.66, 990.76, 0.247, 19.55, 19.94
47.85, 990.81, 0.251, 19.55, 19.94
48.04, 990.86, 0.255, 19.55, 19.94
48.23, 990.91, 0.259, 19.55, 19.94
48.42, 990.96, 0.263, 19.55, 19.94
48.61, 991.02, 0.267, 19.55, 19.94
48.81, 991.07, 0.271, 19.55, 19.94
49.00, 991.12, 0.275, 19.55, 19.94
49.19, 991.18, 0.279, 19.55, 19.94
49.37, 991.23, 0.282, 19.55, 19.94
49.56, 991.29, 0.286, 19.55, 19.94
49.75, 991.35, 0.290, 19.55, 19.94
49.94, 991.40, 0.294, 19.55, 19.94
50.13, 991.46, 0.298, 19.55, 19.94
50.32, 991.52, 0.302, 19.55, 19.94
50.51, 991.58, 0.306, 19.55, 19.94
50.70, 991.64, 0.310, 19.55, 19.94
50.88, 991.70, 0.314, 19.55, 19.94
51.07, 991.76, 0.318, 19.55, 19.94
51.26, 991.83, 0.322, 19.55, 19.94
51.45, 991.89, 0.325, 19.55, 19.94
51.63, 991.95, 0.329, 19.55, 19.94
51.82, 992.02, 0.333, 19.55, 19.94
52.01, 992.09, 0.337, 19.55, 19.94
52.19, 992.15, 0.341, 19.55, 19.94
52.38, 992.22, 0.345, 19.55, 19.94
52.57, 992.29, 0.349, 19.55, 19.94
52.75, 992.36, 0.353, 19.55, 19.94
52.94, 992.42, 0.357, 19.55, 19.94
53.12, 992.49, 0.361, 19.55, 19.94
53.31, 992.57, 0.365, 19.55, 19.94
53.49, 992.64, 0.368, 19.55, 19.94
53.67, 992.71, 0.372, 19.55, 19.94
53.86, 992.78, 0.376, 19.55, 19.94
54.04, 992.86, 0.380, 19.55, 19.94
54.22, 992.93, 0.384, 19.55, 19.94
54.41, 993.01, 0.388, 19.55, 19.94
54.59, 993.08, 0.392, 19.55, 19.94
54.77, 993.16, 0.396, 19.55, 19.94
54.95, 993.23, 0.400, 19.55, 19.94
55.14, 993.31, 0.404, 19.55, 19.94
55.32, 993.39, 0.408, 19.55, 19.94
55.50, 993.47, 0.411, 19.55, 19.94
55.68, 993.55, 0.415, 19.55, 19.94
55.86, 993.63, 0.419, 19.55, 19.94
56.04, 993.71, 0.423, 19.55, 19.94
56.22, 993.80, 0.427, 19.55, 19.94
56.40, 993.88, 0.431, 19.55, 19.94
56.58, 993.96, 0.435, 19.55, 19.94
56.76, 994.05, 0.439, 19.55, 19.94
56.94, 994.13, 0.443, 19.55, 19.94
57.11, 994.22, 0.447, 19.55, 19.94
57.29, 994.30, 0.451, 19.55, 19.94
57.46, 994.38, 0.436, 19.55, 18.08
57.63, 994.46, 0.421, 19.55, 18.08
57.81, 994.53, 0.407, 19.55, 18.08
57.98, 994.60, 0.392, 19.55, 18.08
58.15, 994.67, 0.377, 19.55, 18.08
58.33, 994.73, 0.363, 19.55, 18.08
58.51, 994.80, 0.348, 19.55, 18.08
58.68, 994.86, 0.333, 19.55, 18.08
58.86, 994.91, 0.319, 19.55, 18.08
59.04, 994.97, 0.304, 19.55, 18.08
59.22, 995.02, 0.289, 19.55, 18.08
59.40, 995.07, 0.275, 19.55, 18.08
59.58, 995.12, 0.260, 19.55, 18.08
59.76, 995.16, 0.245, 19.55, 18.08
59.95, 995.20, 0.231, 19.55, 18.08
60.13, 995.24, 0.216, 19.55, 18.08
60.32, 995.28, 0.201, 19.55, 18.08
60.50, 995.31, 0.187, 19.55, 18.08
60.68, 995.34, 0.172, 19.55, 18.08
60.87, 995.37, 0.157, 19.55, 18.08
61.06, 995.40, 0.143, 19.55, 18.08
61.24, 995.42, 0.128, 19.55, 18.08
61.43, 995.44, 0.113, 19.55, 18.08
61.62, 995.46, 0.099, 19.55, 18.08
61.80, 995.47, 0.084, 19.55, 18.08
61.99, 995.48, 0.069, 19.55, 18.08
62.18, 995.49, 0.055, 19.55, 18.08
62.37, 995.50, 0.040, 19.55, 18.08
62.56, 995.50, 0.025, 19.55, 18.08
62.74, 995.50, 0.011, 19.55, 18.08
62.93, 995.50, -0.004, 19.55, 18.08
63.12, 995.50, -0.019, 19.55, 18.08
63.31, 995.49, -0.033, 19.55, 18.08
63.50, 995.48, -0.048, 19.55, 18.08
63.68, 995.46, -0.063, 19.55, 18.08
63.87, 995.45, -0.077, 19.55, 18.08
64.06, 995.43, -0.092, 19.55, 18.08
64.25, 995.41, -0.107, 19.55, 18.08
64.43, 995.38, -0.121, 19.55, 18.08
64.62, 995.36, -0.136, 19.55, 18.08
64.81, 995.33, -0.151, 19.55, 18.08
64.99, 995.30, -0.165, 19.55, 18.08
65.18, 995.26, -0.180, 19.55, 18.08
65.36, 995.22, -0.195, 19.55, 18.08
65.55, 995.18, -0.209, 19.55, 18.08
65.73, 995.14, -0.224, 19.55, 18.08
65.91, 995.09, -0.239, 19.55, 18.08
66.10, 995.04, -0.253, 19.55, 18.08
66.28, 994.99, -0.268, 19.55, 18.08
66.46, 994.94, -0.283, 19.55, 18.08
66.64, 994.88, -0.297, 19.55, 18.08
66.82, 994.82, -0.312, 19.55, 18.08
67.00, 994.76, -0.327, 19.55, 18.08
67.18, 994.70, -0.341, 19.55, 18.08
67.35, 994.63, -0.356, 19.55, 18.08
67.53, 994.56, -0.371, 19.55, 18.08
67.70, 994.49, -0.385, 19.55, 18.08
67.88, 994.42, -0.400, 19.55, 18.08
68.05, 994.34, -0.415, 19.55, 18.08
68.22, 994.26, -0.429, 19.55, 18.08
68.39, 994.18, -0.444, 19.55, 18.08
68.56, 994.09, -0.459, 19.55, 18.08
68.73, 994.01, -0.473, 19.55, 18.08
68.90, 993.92, -0.488, 19.55, 18.08
69.06, 993.82, -0.503, 19.55, 18.08
69.23, 993.73, -0.517, 19.55, 18.08
69.39, 993.63, -0.532, 19.55, 18.08
69.55, 993.53, -0.547, 19.55, 18.08
69.71, 993.43, -0.561, 19.55, 18.08
69.87, 993.33, -0.576, 19.55, 18.08
70.03, 993.22, -0.591, 19.55, 18.08
70.18, 993.12, -0.605, 19.55, 18.08
70.34, 993.00, -0.620, 19.55, 18.08
70.49, 992.89, -0.634, 19.55, 18.08
70.64, 992.78, -0.649, 19.55, 18.08
70.79, 992.66, -0.664, 19.55, 18.08
70.94, 992.54, -0.678, 19.55, 18.08
71.08, 992.42, -0.693, 19.55, 18.08
71.22, 992.30, -0.708, 19.55, 18.08
71.37, 992.17, -0.722, 19.55, 18.08
71.51, 992.04, -0.737, 19.55, 18.08
71.65, 991.91, -0.752, 19.55, 18.08
71.78, 991.78, -0.766, 19.55, 18.08
71.92, 991.65, -0.781, 19.55, 18.08
72.05, 991.51, -0.796, 19.55, 18.08
72.18, 991.38, -0.810, 19.55, 18.08
72.31, 991.24, -0.825, 19.55, 18.08
72.44, 991.10, -0.840, 19.55, 18.08
72.57, 990.95, -0.836, 19.55, 19.94
72.70, 990.80, -0.832, 19.55, 19.94
72.83, 990.66, -0.828, 19.55, 19.94
72.97, 990.51, -0.824, 19.55, 19.94
73.10, 990.37, -0.820, 19.55, 19.94
73.24, 990.23, -0.816, 19.55, 19.94
73.37, 990.08, -0.812, 19.55, 19.94
73.51, 989.94, -0.808, 19.55, 19.94
73.64, 989.80, -0.805, 19.55, 19.94
73.78, 989.66, -0.801, 19.55, 19.94
73.92, 989.52, -0.797, 19.55, 19.94
74.06, 989.38, -0.793, 19.55, 19.94
74.20, 989.24, -0.789, 19.55, 19.94
74.34, 989.10, -0.785, 19.55, 19.94
74.48, 988.96, -0.781, 19.55, 19.94
74.62, 988.82, -0.777, 19.55, 19.94
74.76, 988.68, -0.773, 19.55, 19.94
74.90, 988.55, -0.769, 19.55, 19.94
75.04, 988.41, -0.765, 19.55, 19.94
75.18, 988.27, -0.762, 19.55, 19.94
75.33, 988.14, -0.758, 19.55, 19.94
75.47, 988.00, -0.754, 19.55, 19.94
75.62, 987.87, -0.750, 19.55, 19.94
75.76, 987.73, -0.746, 19.55, 19.94
75.91, 987.60, -0.742, 19.55, 19.94
76.05, 987.47, -0.738, 19.55, 19.94
76.20, 987.34, -0.734, 19.55, 19.94
76.34, 987.21, -0.730, 19.55, 19.94
76.49, 987.07, -0.726, 19.55, 19.94
76.64, 986.94, -0.722, 19.55, 19.94
76.79, 986.81, -0.719, 19.55, 19.94
76.94, 986.69, -0.715, 19.55, 19.94
77.09, 986.56, -0.711, 19.55, 19.94
77.24, 986.43, -0.707, 19.55, 19.94
77.39, 986.30, -0.703, 19.55, 19.94
77.54, 986.17, -0.699, 19.55, 19.94
77.69, 986.05, -0.695, 19.55, 19.94
77.84, 985.92, -0.691, 19.55, 19.94
77.99, 985.80, -0.687, 19.55, 19.94
78.15, 985.67, -0.683, 19.55, 19.94
78.30, 985.55, -0.679, 19.55, 19.94
78.45, 985.43, -0.676, 19.55, 19.94
78.61, 985.30, -0.672, 19.55, 19.94
78.76, 985.18, -0.668, 19.55, 19.94
78.92, 985.06, -0.664, 19.55, 19.94
79.07, 984.94, -0.660, 19.55, 19.94
79.23, 984.82, -0.656, 19.55, 19.94
79.39, 984.70, -0.652, 19.55, 19.94
79.54, 984.58, -0.648, 19.55, 19.94
79.70, 984.46, -0.644, 19.55, 19.94
79.86, 984.35, -0.640, 19.55, 19.94
80.02, 984.23, -0.636, 19.55, 19.94
80.18, 984.11, -0.633, 19.55, 19.94
80.34, 984.00, -0.629, 19.55, 19.94
80.50, 983.88, -0.625, 19.55, 19.94
80.66, 983.77, -0.621, 19.55, 19.94
80.82, 983.65, -0.617, 19.55, 19.94
80.98, 983.54, -0.613, 19.55, 19.94
81.14, 983.43, -0.609, 19.55, 19.94
81.30, 983.31, -0.605, 19.55, 19.94
81.47, 983.20, -0.601, 19.55, 19.94
81.63, 983.09, -0.597, 19.55, 19.94
81.79, 982.98, -0.593, 19.55, 19.94
81.96, 982.87, -0.590, 19.55, 19.94
82.12, 982.76, -0.586, 19.55, 19.94
82.28, 982.66, -0.582, 19.55, 19.94
82.45, 982.55, -0.578, 19.55, 19.94
82.62, 982.44, -0.574, 19.55, 19.94
82.78, 982.34, -0.570, 19.55, 19.94
82.95, 982.23, -0.566, 19.55, 19.94
83.11, 982.12, -0.562, 19.55, 19.94
83.28, 982.02, -0.558, 19.55, 19.94
83.45, 981.92, -0.554, 19.55, 19.94
83.62, 981.81, -0.550, 19.55, 19.94
83.79, 981.71, -0.547, 19.55, 19.94
83.96, 981.61, -0.543, 19.55, 19.94
84.12, 981.51, -0.539, 19.55, 19.94
84.29, 981.41, -0.535, 19.55, 19.94
84.46, 981.31, -0.531, 19.55, 19.94
84.63, 981.21, -0.527, 19.55, 19.94
84.81, 981.11, -0.523, 19.55, 19.94
84.98, 981.01, -0.519, 19.55, 19.94
85.15, 980.92, -0.515, 19.55, 19.94
85.32, 980.82, -0.511, 19.55, 19.94
85.49, 980.73, -0.507, 19.55, 19.94
85.67, 980.63, -0.504, 19.55, 19.94
85.84, 980.54, -0.500, 19.55, 19.94
86.01, 980.44, -0.496, 19.55, 19.94
86.19, 980.35, -0.492, 19.55, 19.94
86.36, 980.26, -0.488, 19.55, 19.94
86.54, 980.17, -0.484, 19.55, 19.94
86.71, 980.07, -0.480, 19.55, 19.94
86.89, 979.98, -0.476, 19.55, 19.94
87.06, 979.90, -0.472, 19.55, 19.94
87.24, 979.81, -0.468, 19.55, 19.94
87.41, 979.72, -0.464, 19.55, 19.94
87.59, 979.63, -0.460, 19.55, 19.94
87.77, 979.54, -0.457, 19.55, 19.94
87.94, 979.46, -0.453, 19.55, 19.94
88.12, 979.37, -0.449, 19.55, 19.94
88.30, 979.29, -0.445, 19.55, 19.94
